game_id,player_id,official_minutes,derived_minutes,error,abs_error
22100839,202334,0.0,0.0,0.0,0.0
22100839,1629164,0.0,0.0,0.0,0.0
22100839,1630698,0.0,0.0,0.0,0.0
22100839,1629685,0.0,0.0,0.0,0.0
22100839,1627741,39.733333333333334,39.53333333333333,-0.20000000000000284,0.20000000000000284
22100839,1629052,38.13333333333333,37.800000000000004,-0.3333333333333286,0.3333333333333286
22100839,1629048,9.983333333333333,9.983333333333334,1.7763568394002505e-15,1.7763568394002505e-15
22100839,1630537,37.13333333333333,37.13333333333333,0.0,0.0
22100839,1630169,39.733333333333334,39.733333333333334,0.0,0.0
22100839,1630543,12.083333333333334,12.083333333333334,0.0,0.0
22100839,1630613,14.6,14.466666666666667,-0.13333333333333286,0.13333333333333286
22100839,1630188,20.816666666666666,20.816666666666666,0.0,0.0
22100839,202362,12.8,12.8,0.0,0.0
22100839,202684,14.983333333333333,15.0,0.016666666666667496,0.016666666666667496
22100839,1626208,0.0,0.0,0.0,0.0
22100056,203484,31.1,31.099999999999998,-3.552713678800501e-15,3.552713678800501e-15
22100056,1628398,33.083333333333336,33.06666666666667,-0.01666666666666572,0.01666666666666572
22100056,1629655,7.133333333333334,7.133333333333333,-8.881784197001252e-16,8.881784197001252e-16
22100056,203078,35.25,35.25,0.0,0.0
22100056,203915,29.516666666666666,29.516666666666666,0.0,0.0
22100056,1630166,16.9,16.733333333333334,-0.1666666666666643,0.1666666666666643
22100056,1628988,18.783333333333335,18.766666666666666,-0.016666666666669272,0.016666666666669272
22100056,1626149,38.2,38.2,0.0,0.0
22100056,202722,17.583333333333332,17.349999999999998,-0.23333333333333428,0.23333333333333428
22100056,1630557,12.45,12.466666666666665,0.01666666666666572,0.01666666666666572
22100056,1630555,0.0,0.0,0.0,0.0
22100056,1630225,0.0,0.0,0.0,0.0
22100056,1628369,35.666666666666664,35.666666666666664,0.0,0.0
22100056,201143,26.15,26.15,0.0,0.0
22100056,1629057,30.466666666666665,30.483333333333334,0.016666666666669272,0.016666666666669272
22100056,1627759,37.35,37.35,0.0,0.0
22100056,203935,35.93333333333333,35.65,-0.28333333333333144,0.28333333333333144
22100056,1629684,15.666666666666666,15.483333333333334,-0.1833333333333318,0.1833333333333318
22100056,203471,34.3,34.3,0.0,0.0
22100056,1626196,15.45,15.45,0.0,0.0
22100056,203953,9.016666666666667,9.016666666666667,0.0,0.0
22100056,1628981,0.0,0.0,0.0,0.0
22100056,202683,0.0,0.0,0.0,0.0
22100056,1627823,0.0,0.0,0.0,0.0
22100056,1630174,0.0,0.0,0.0,0.0
22100056,1630202,0.0,0.0,0.0,0.0
22200019,201942,36.78333333333333,36.78333333333333,0.0,0.0
22200019,1630172,23.95,23.95,0.0,0.0
22200019,202696,29.983333333333334,29.983333333333334,0.0,0.0
22200019,1627936,30.75,30.75,0.0,0.0
22200019,1630245,31.0,30.866666666666667,-0.13333333333333286,0.13333333333333286
22200019,1629632,31.05,30.933333333333334,-0.11666666666666714,0.11666666666666714
22200019,1629750,15.166666666666666,15.183333333333334,0.016666666666667496,0.016666666666667496
22200019,203083,18.016666666666666,17.65,-0.36666666666666714,0.36666666666666714
22200019,201609,23.3,22.683333333333334,-0.6166666666666671,0.6166666666666671
22200019,1628396,0.0,0.0,0.0,0.0
22200019,1630792,0.0,0.0,0.0,0.0
22200019,1627884,0.0,0.0,0.0,0.0
22200019,1630250,0.0,0.0,0.0,0.0
22200019,1631207,0.0,0.0,0.0,0.0
22200019,1630166,23.016666666666666,23.016666666666666,0.0,0.0
22200019,1628398,33.9,33.9,0.0,0.0
22200019,204001,28.783333333333335,28.8,0.01666666666666572,0.01666666666666572
22200019,203078,36.65,36.65,0.0,0.0
22200019,1628420,26.433333333333334,26.450000000000003,0.016666666666669272,0.016666666666669272
22200019,1629060,24.0,23.983333333333334,-0.01666666666666572,0.01666666666666572
22200019,1626153,21.566666666666666,21.55,-0.01666666666666572,0.01666666666666572
22200019,203115,17.283333333333335,17.28333333333333,-3.552713678800501e-15,3.552713678800501e-15
22200019,1629655,17.75,17.75,0.0,0.0
22200019,1630264,10.616666666666667,10.616666666666667,0.0,0.0
22200019,1631098,0.0,0.0,0.0,0.0
22200019,201959,0.0,0.0,0.0,0.0
22200019,1630692,0.0,0.0,0.0,0.0
22200019,1630648,0.0,0.0,0.0,0.0
22200019,1630225,0.0,0.0,0.0,0.0
22200548,1628398,33.38333333333333,33.38333333333333,0.0,0.0
22200548,204001,29.383333333333333,29.383333333333333,0.0,0.0
22200548,1629655,27.833333333333332,27.833333333333332,0.0,0.0
22200548,1630557,30.033333333333335,30.033333333333335,0.0,0.0
22200548,1628420,25.3,25.3,0.0,0.0
22200548,1629060,31.883333333333333,31.883333333333333,0.0,0.0
22200548,1630166,28.733333333333334,28.733333333333334,0.0,0.0
22200548,1626153,18.85,18.85,0.0,0.0
